,GeneID,Function,OrganismID
442,-,NhcA,Desulfosarcina_sp._BuS5
443,-,NhcA,Desulfococcus_biacutus_KMRActS
444,-,NhcA,Desulfonema_limicola_Jadebusen_DSM_2076
445,2502436055,NhcA,Desulfosarcina_variabilis_Montpellier
446,-,NhcA,Desulfatirhabdium_butyrativorans_DSM_18734
447,-,NhcA,Desulfobacter_postgatei_2ac9
448,-,NhcA,Desulfobacula_toluolica_Tol2
449,-,NhcA,Desulforegula_conservatrix_Mb1Pa_DSM_13527
450,-,NhcA,Desulfococcus_oleovorans_Hxd3
451,-,NhcA,Desulfatibacillum_aliphaticivorans_DSM_15576_
452,-,NhcA,Desulfatibacillum_alkenivorans_DSM_16219
453,-,NhcA,Desulfobacterium_anilini_DSM_4660
454,-,NhcA,Desulfobacca_acetoxidans_ASRB2_DSM_11109
455,2562336769,NhcA,Desulfocapsa_sulfexigens_DSM_10523
456,649925482,NhcA,Desulfobulbus_propionicus_1pr3_DSM_2032
457,2558014992,NhcA,Desulfobulbus_elongatus_DSM_2908
458,2523915479,NhcA,Desulfobulbus_mediterraneus_DSM_13871
459,-,NhcA,Desulfocurvus_vexinensis_DSM_17965
460,-,NhcA,Desulfovibrio_vulgaris_RCH1
461,-,NhcA,Desulfonatronum_thioautotrophicum_ASO4_1
462,-,NhcA,Desulfomicrobium_escambiense_DSM_10707
463,-,NhcA,Shewanella_oneidensis_MR_1
464,-,NhcA,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
465,-,NhcA,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
466,-,NhcA,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
467,OEU44548.1,NhcA,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
468,-,NhcA,Desulfococcus_sp._C00003104
469,-,NhcA,Desulfococcus_sp._C00003106
470,-,NhcA,Desulfococcus_sp._Cons3730e01UFb1
471,-,NhcA,Desulfobulbaceae_bacterium_C00003063
472,-,NhcA,Desulfobulbaceae_bacterium_S3730MH12
473,-,NhcA,Desulfobulbaceae_bacterium_S5133MH15
474,-,NhcA,E20 SRB2
475,-,NhcA,G37 SRB2
476,-,NhcA,Candidatus Desulfofervidus auxilli
477,-,NhcA,HotSeep1 E37
478,-,NhcA,HotSeep1 E50
479,-,NhcA,Seep-SRB1g_Ga0402010_bin2
480,-,NhcA,Seep-SRB1g_Ga0402030_bin2
481,-,NhcA,Seep-SRB1a_Ga0402057_bin2
482,-,NhcA,Seep-SRB1a_Ga0402054_bin3
483,-,NhcA,Seep-SRB1a_Ga0402080_bin2
484,-,NhcC,Desulfobacterales_sp._PC51MH44
485,-,NhcC,Desulfobacterales_sp._S5133MH16
486,-,NhcC,Desulfosarcina_sp._BuS5
487,-,NhcC,Desulfococcus_biacutus_KMRActS
488,-,NhcC,Desulfonema_limicola_Jadebusen_DSM_2076
489,2502436057,NhcC,Desulfosarcina_variabilis_Montpellier
490,-,NhcC,Desulfatirhabdium_butyrativorans_DSM_18734
491,-,NhcC,Desulfobacter_postgatei_2ac9
492,-,NhcC,Desulfobacula_toluolica_Tol2
493,-,NhcC,Desulforegula_conservatrix_Mb1Pa_DSM_13527
494,-,NhcC,Desulfococcus_oleovorans_Hxd3
495,2523114661,NhcC,Desulfatibacillum_aliphaticivorans_DSM_15576_
496,2588101451,NhcC,Desulfatibacillum_alkenivorans_DSM_16219
497,-,NhcC,Desulfobacterium_anilini_DSM_4660
498,-,NhcC,Desulfobacca_acetoxidans_ASRB2_DSM_11109
499,2562336771,NhcC,Desulfocapsa_sulfexigens_DSM_10523
500,649925480,NhcC,Desulfobulbus_propionicus_1pr3_DSM_2032
501,2558014990,NhcC,Desulfobulbus_elongatus_DSM_2908
502,2523915477,NhcC,Desulfobulbus_mediterraneus_DSM_13871
503,-,NhcC,Desulfocurvus_vexinensis_DSM_17965
504,-,NhcC,Desulfovibrio_vulgaris_RCH1
505,-,NhcC,Desulfonatronum_thioautotrophicum_ASO4_1
506,-,NhcC,Desulfomicrobium_escambiense_DSM_10707
507,-,NhcC,Shewanella_oneidensis_MR_1
508,-,NhcC,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
509,-,NhcC,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
510,-,NhcC,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
511,-,NhcC,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
512,-,NhcC,Desulfococcus_sp._C00003104
513,-,NhcC,Desulfococcus_sp._C00003106
514,-,NhcC,Desulfococcus_sp._Cons3730e01UFb1
515,-,NhcC,Desulfobulbaceae_bacterium_C00003063
516,-,NhcC,Desulfobulbaceae_bacterium_S3730MH12
517,-,NhcC,Desulfobulbaceae_bacterium_S5133MH15
518,-,NhcC,E20 SRB2
519,-,NhcC,G37 SRB2
520,-,NhcC,Candidatus Desulfofervidus auxilli
521,-,NhcC,HotSeep1 E37
522,-,NhcC,HotSeep1 E50
523,-,NhcC,Seep-SRB1g_Ga0402010_bin2
524,-,NhcC,Seep-SRB1g_Ga0402030_bin2
525,-,NhcC,Seep-SRB1a_Ga0402057_bin2
526,-,NhcC,Seep-SRB1a_Ga0402054_bin3
527,-,NhcC,Seep-SRB1a_Ga0402080_bin2
528,0,TmcA,Seep-SRB1a_sp013792055
529,,TmcA,
530,0,TmcA,Eth-SRB1_sp004193555
531,0,TmcA,Eth-SRB2_sp004193595
532,0,TmcA,Seep-SRB2_sp00364560
533,0,TmcA,HotSeep1_E37_DN
534,0,TmcA,HotSeep1_E50_DN
535,0,TmcA,HotSeep1_sp001577525
536,0,TmcA,Seep-SRB2_G37_sp003194485
537,0,TmcA,Seep-SRB2_sp003194495
538,0,TmcA,HotSeep1_B50
539,0,TmcA,Seep-SRB2_sp002367355
540,OEU63921.1,TmcA,Eth-SRB2_sp00175005
541,0,TmcA,Seep-SRB1a_sp_PC51MH44
542,0,TmcA,Seep-SRB1g_sp001751015_a
543,0,TmcA,Seep-SRB1g_sp001751015_b
544,0,TmcA,Seep-SRB1a_sp014237365
545,0,TmcA,Seep-SRB1a_sp014237365a
546,0,TmcA,Seep-SRB1a_sp._S7142MS3
547,,TmcA,
548,0,TmcA,Seep-SRB1g_sp._S7142MS4
549,0,TmcA,Desulfofervidaceae_sp._PB11946FWG155
550,0,TmcA,DesulfofervidalesDG60_sp._PB11719FWG156
551,0,TmcA,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
552,0,TmcA,Seep-SRB1a_sp._SM14434AFWG171
553,0,TmcA,Seep-SRB1a_sp._SM14434BFWG172
554,0,TmcA,Seep-SRB2_sp._PB10259FWG173
555,0,TmcA,Seep-SRB2_sp._PBNA091R45FWG174
556,0,TmcA,Desulfofervidaceae sp. PB_NA091.008_B6
557,0,TmcA,Seep-SRB1a_sp._SM7147A
558,0,TmcA,Seep-SRB1a_sp._SM7147B
559,0,TmcA,Seep-SRB1a_sp._CR9063A
560,0,TmcA,Seep-SRB1a_sp._CR9063B
561,0,TmcA,Seep-SRB1a_sp._CR9063C
562,0,TmcA,Seep-SRB1a_sp._SM7059A
563,0,TmcA,Seep-SRB1g_sp._CR10073A
564,0,TmcA,Seep-SRB1g_sp._CR10073B
565,0,TmcA,Desulfofervidales_sp._DG-60
566,0,TmcA,Dissulfurirhabdus_thermomarina_ASM1049943v1
567,0,TmcA,Dissulfurirhabdus_thermomarina_ASM1297923v1
568,0,TmcA,UBA5754 sp002419025
569,0,TmcA,S7086C20 sp001751075
570,0,TmcA,C00003060 sp001751085
571,0,TmcA,B60-G16 sp003647275
572,0,TmcA,B23-G16 sp003647435
573,0,TmcA,B23-G16 sp003647435
574,HID58488.1,TmcA,DTYH01 sp012961955
575,NVL91104.1,TmcA,JABXJX01 sp013375375
576,NVL91100.1,TmcA,
577,NVL90552.1,TmcA,
578,NVM21706.1,TmcA,JABXJW01 sp013375395
579,MBA3019353.1,TmcA_DSC,Seep-SRB1a_sp013792055
580,MBA3017486.1,TmcA_DSC,
581,RZB29850.1,TmcA_DSC,Eth-SRB1_sp004193555
582,0,TmcA_DSC,Eth-SRB2_sp004193595
583,0,TmcA_DSC,Seep-SRB2_sp00364560
584,0,TmcA_DSC,HotSeep1_E37_DN
585,0,TmcA_DSC,HotSeep1_E50_DN
586,0,TmcA_DSC,HotSeep1_sp001577525
587,0,TmcA_DSC,Seep-SRB2_G37_sp003194485
588,0,TmcA_DSC,Seep-SRB2_sp003194495
589,0,TmcA_DSC,HotSeep1_B50
590,0,TmcA_DSC,Seep-SRB2_sp002367355
591,0,TmcA_DSC,Eth-SRB2_sp00175005
592,0,TmcA_DSC,Seep-SRB1a_sp_PC51MH44
593,OEU59080.1,TmcA_DSC,Seep-SRB1g_sp001751015_a
594,0,TmcA_DSC,Seep-SRB1g_sp001751015_b
595,MBC2696693.1,TmcA_DSC,Seep-SRB1a_sp014237365
596,MBC2721007.1,TmcA_DSC,Seep-SRB1a_sp014237365a
597,MBT9438709.1 (2842056935),TmcA_DSC,Seep-SRB1a_sp._S7142MS3
598,MBT9437608.1 (2842055713),TmcA_DSC,
599,0,TmcA_DSC,Seep-SRB1g_sp._S7142MS4
600,0,TmcA_DSC,Desulfofervidaceae_sp._PB11946FWG155
601,0,TmcA_DSC,DesulfofervidalesDG60_sp._PB11719FWG156
602,0,TmcA_DSC,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
603,DHEMDEKC_02231,TmcA_DSC,Seep-SRB1a_sp._SM14434AFWG171
604,EOKBJDCF_01648,TmcA_DSC,Seep-SRB1a_sp._SM14434BFWG172
605,0,TmcA_DSC,Seep-SRB2_sp._PB10259FWG173
606,0,TmcA_DSC,Seep-SRB2_sp._PBNA091R45FWG174
607,0,TmcA_DSC,Desulfofervidaceae sp. PB_NA091.008_B6
608,0,TmcA_DSC,Seep-SRB1a_sp._SM7147A
609,LCGKHOPJ_00384,TmcA_DSC,Seep-SRB1a_sp._SM7147B
610,Ga0402054_bin3_2140,TmcA_DSC,Seep-SRB1a_sp._CR9063A
611,Ga0402057_bin2_1469,TmcA_DSC,Seep-SRB1a_sp._CR9063B
612,0,TmcA_DSC,Seep-SRB1a_sp._CR9063C
613,"Ga0402080_bin2_671,Ga0402080_bin2_1188",TmcA_DSC,Seep-SRB1a_sp._SM7059A
614,Ga0402010_bin2_324,TmcA_DSC,Seep-SRB1g_sp._CR10073A
615,Ga0402030_bin2_566,TmcA_DSC,Seep-SRB1g_sp._CR10073B
616,0,TmcA_DSC,Desulfofervidales_sp._DG-60
617,0,TmcA_DSC,Dissulfurirhabdus_thermomarina_ASM1049943v1
618,0,TmcA_DSC,Dissulfurirhabdus_thermomarina_ASM1297923v1
619,0,TmcA_DSC,UBA5754 sp002419025
620,0,TmcA_DSC,S7086C20 sp001751075
621,0,TmcA_DSC,C00003060 sp001751085
622,0,TmcA_DSC,B60-G16 sp003647275
623,0,TmcA_DSC,B23-G16 sp003647435
624,0,TmcA_DSC,B23-G16 sp003647435
625,0,TmcA_DSC,DTYH01 sp012961955
626,0,TmcA_DSC,JABXJX01 sp013375375
627,,TmcA_DSC,
628,,TmcA_DSC,
629,0,TmcA_DSC,JABXJW01 sp013375395
630,MBA3019352.1,TmcB,Seep-SRB1a_sp013792055
631,,TmcB,
632,RZB29847.1,TmcB,Eth-SRB1_sp004193555
633,0,TmcB,Eth-SRB2_sp004193595
634,0,TmcB,Seep-SRB2_sp00364560
635,CAD7777605.1,TmcB,HotSeep1_E37_DN
636,CAD7776337.1,TmcB,HotSeep1_E50_DN
637,AMM41049.1,TmcB,HotSeep1_sp001577525
638,0,TmcB,Seep-SRB2_G37_sp003194485
639,0,TmcB,Seep-SRB2_sp003194495
640,IEOPGEAI_00707,TmcB,HotSeep1_B50
641,0,TmcB,Seep-SRB2_sp002367355
642,OEU63922.1,TmcB,Eth-SRB2_sp00175005
643,0,TmcB,Seep-SRB1a_sp_PC51MH44
644,0,TmcB,Seep-SRB1g_sp001751015_a
645,OEU55939.1,TmcB,Seep-SRB1g_sp001751015_b
646,MBC2694438.1,TmcB,Seep-SRB1a_sp014237365
647,MBC2718748.1,TmcB,Seep-SRB1a_sp014237365a
648,MBT9438708.1 (2842056934),TmcB,Seep-SRB1a_sp._S7142MS3
649,MBT9438296.1 (2842056471),TmcB,
650,0,TmcB,Seep-SRB1g_sp._S7142MS4
651,OLHCEBFO_01509,TmcB,Desulfofervidaceae_sp._PB11946FWG155
652,0,TmcB,DesulfofervidalesDG60_sp._PB11719FWG156
653,0,TmcB,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
654,DHEMDEKC_00936,TmcB,Seep-SRB1a_sp._SM14434AFWG171
655,EOKBJDCF_00667,TmcB,Seep-SRB1a_sp._SM14434BFWG172
656,0,TmcB,Seep-SRB2_sp._PB10259FWG173
657,0,TmcB,Seep-SRB2_sp._PBNA091R45FWG174
658,GLOGJPLJ_01214,TmcB,Desulfofervidaceae sp. PB_NA091.008_B6
659,0,TmcB,Seep-SRB1a_sp._SM7147A
660,LCGKHOPJ_00971,TmcB,Seep-SRB1a_sp._SM7147B
661,Ga0402054_bin3_415,TmcB,Seep-SRB1a_sp._CR9063A
662,Ga0402057_bin2_2567,TmcB,Seep-SRB1a_sp._CR9063B
663,0,TmcB,Seep-SRB1a_sp._CR9063C
664,"Ga0402080_bin2_670,Ga0402080_bin2_1223",TmcB,Seep-SRB1a_sp._SM7059A
665,Ga0402010_bin2_329,TmcB,Seep-SRB1g_sp._CR10073A
666,Ga0402030_bin2_572,TmcB,Seep-SRB1g_sp._CR10073B
667,0,TmcB,Desulfofervidales_sp._DG-60
668,0,TmcB,Dissulfurirhabdus_thermomarina_ASM1049943v1
669,0,TmcB,Dissulfurirhabdus_thermomarina_ASM1297923v1
670,0,TmcB,UBA5754 sp002419025
671,OEU44650.1,TmcB,S7086C20 sp001751075
672,0,TmcB,C00003060 sp001751085
673,0,TmcB,B60-G16 sp003647275
674,0,TmcB,B23-G16 sp003647435
675,0,TmcB,B23-G16 sp003647435
676,HID58489.1,TmcB,DTYH01 sp012961955
677,NVL91105.1,TmcB,JABXJX01 sp013375375
678,NVL91101.1,TmcB,
679,NVL90553.1,TmcB,
680,"NVM21707.1,",TmcB,JABXJW01 sp013375395
681,MBA3019351.1,TmcC,Seep-SRB1a_sp013792055
682,,TmcC,
683,RZB29848.1,TmcC,Eth-SRB1_sp004193555
684,0,TmcC,Eth-SRB2_sp004193595
685,0,TmcC,Seep-SRB2_sp00364560
686,CAD7777609.1,TmcC,HotSeep1_E37_DN
687,CAD7776343.1,TmcC,HotSeep1_E50_DN
688,AMM41050.1,TmcC,HotSeep1_sp001577525
689,0,TmcC,Seep-SRB2_G37_sp003194485
690,0,TmcC,Seep-SRB2_sp003194495
691,IEOPGEAI_00706,TmcC,HotSeep1_B50
692,0,TmcC,Seep-SRB2_sp002367355
693,OEU63923.1,TmcC,Eth-SRB2_sp00175005
694,0,TmcC,Seep-SRB1a_sp_PC51MH44
695,OEU57700.1,TmcC,Seep-SRB1g_sp001751015_a
696,OEU55938.1,TmcC,Seep-SRB1g_sp001751015_b
697,MBC2694439.1,TmcC,Seep-SRB1a_sp014237365
698,MBC2718749.1,TmcC,Seep-SRB1a_sp014237365a
699,MBT9438295.1 (2842056470),TmcC,Seep-SRB1a_sp._S7142MS3
700,,TmcC,
701,0,TmcC,Seep-SRB1g_sp._S7142MS4
702,OLHCEBFO_01508,TmcC,Desulfofervidaceae_sp._PB11946FWG155
703,0,TmcC,DesulfofervidalesDG60_sp._PB11719FWG156
704,BEFNOMPG_00678,TmcC,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
705,DHEMDEKC_00935,TmcC,Seep-SRB1a_sp._SM14434AFWG171
706,0,TmcC,Seep-SRB1a_sp._SM14434BFWG172
707,0,TmcC,Seep-SRB2_sp._PB10259FWG173
708,0,TmcC,Seep-SRB2_sp._PBNA091R45FWG174
709,GLOGJPLJ_01213,TmcC,Desulfofervidaceae sp. PB_NA091.008_B6
710,0,TmcC,Seep-SRB1a_sp._SM7147A
711,LCGKHOPJ_00970,TmcC,Seep-SRB1a_sp._SM7147B
712,Ga0402054_bin3_416,TmcC,Seep-SRB1a_sp._CR9063A
713,Ga0402057_bin2_2566,TmcC,Seep-SRB1a_sp._CR9063B
714,0,TmcC,Seep-SRB1a_sp._CR9063C
715,Ga0402080_bin2_1224,TmcC,Seep-SRB1a_sp._SM7059A
716,Ga0402010_bin2_330,TmcC,Seep-SRB1g_sp._CR10073A
717,Ga0402030_bin2_573,TmcC,Seep-SRB1g_sp._CR10073B
718,0,TmcC,Desulfofervidales_sp._DG-60
719,0,TmcC,Dissulfurirhabdus_thermomarina_ASM1049943v1
720,0,TmcC,Dissulfurirhabdus_thermomarina_ASM1297923v1
721,0,TmcC,UBA5754 sp002419025
722,"OEU44649.1,OEU44478.1",TmcC,S7086C20 sp001751075
723,0,TmcC,C00003060 sp001751085
724,0,TmcC,B60-G16 sp003647275
725,0,TmcC,B23-G16 sp003647435
726,0,TmcC,B23-G16 sp003647435
727,HID58490.1,TmcC,DTYH01 sp012961955
728,NVL91106.1,TmcC,JABXJX01 sp013375375
729,NVL91102.1,TmcC,
730,NVL90554.1,TmcC,
731,"NVM21708.1,",TmcC,JABXJW01 sp013375395
732,0,TmcD,Seep-SRB1a_sp013792055
733,,TmcD,
734,RZB29849.1,TmcD,Eth-SRB1_sp004193555
735,0,TmcD,Eth-SRB2_sp004193595
736,0,TmcD,Seep-SRB2_sp00364560
737,CAD7777621.1,TmcD,HotSeep1_E37_DN
738,CAD7776349.1,TmcD,HotSeep1_E50_DN
739,AMM41051.1,TmcD,HotSeep1_sp001577525
740,0,TmcD,Seep-SRB2_G37_sp003194485
741,0,TmcD,Seep-SRB2_sp003194495
742,IEOPGEAI_00705,TmcD,HotSeep1_B50
743,0,TmcD,Seep-SRB2_sp002367355
744,OEU63929.1,TmcD,Eth-SRB2_sp00175005
745,0,TmcD,Seep-SRB1a_sp_PC51MH44
746,OEU57699.1,TmcD,Seep-SRB1g_sp001751015_a
747,OEU55937.1,TmcD,Seep-SRB1g_sp001751015_b
748,MBC2694440.1,TmcD,Seep-SRB1a_sp014237365
749,MBC2718750.1,TmcD,Seep-SRB1a_sp014237365a
750,0,TmcD,Seep-SRB1a_sp._S7142MS3
751,,TmcD,
752,0,TmcD,Seep-SRB1g_sp._S7142MS4
753,,TmcD,Desulfofervidaceae_sp._PB11946FWG155
754,0,TmcD,DesulfofervidalesDG60_sp._PB11719FWG156
755,BEFNOMPG_00677,TmcD,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
756,DHEMDEKC_00934,TmcD,Seep-SRB1a_sp._SM14434AFWG171
757,EOKBJDCF_01433,TmcD,Seep-SRB1a_sp._SM14434BFWG172
758,0,TmcD,Seep-SRB2_sp._PB10259FWG173
759,0,TmcD,Seep-SRB2_sp._PBNA091R45FWG174
760,GLOGJPLJ_01212,TmcD,Desulfofervidaceae sp. PB_NA091.008_B6
761,0,TmcD,Seep-SRB1a_sp._SM7147A
762,LCGKHOPJ_00969,TmcD,Seep-SRB1a_sp._SM7147B
763,Ga0402054_bin3_417,TmcD,Seep-SRB1a_sp._CR9063A
764,Ga0402057_bin2_2565,TmcD,Seep-SRB1a_sp._CR9063B
765,0,TmcD,Seep-SRB1a_sp._CR9063C
766,Ga0402080_bin2_1225,TmcD,Seep-SRB1a_sp._SM7059A
767,Ga0402010_bin2_331,TmcD,Seep-SRB1g_sp._CR10073A
768,Ga0402030_bin2_574,TmcD,Seep-SRB1g_sp._CR10073B
769,0,TmcD,Desulfofervidales_sp._DG-60
770,0,TmcD,Dissulfurirhabdus_thermomarina_ASM1049943v1
771,0,TmcD,Dissulfurirhabdus_thermomarina_ASM1297923v1
772,0,TmcD,UBA5754 sp002419025
773,OEU44477.1,TmcD,S7086C20 sp001751075
774,0,TmcD,C00003060 sp001751085
775,0,TmcD,B60-G16 sp003647275
776,0,TmcD,B23-G16 sp003647435
777,0,TmcD,B23-G16 sp003647435
778,0,TmcD,DTYH01 sp012961955
779,NVL90555.1,TmcD,JABXJX01 sp013375375
780,,TmcD,
781,,TmcD,
782,NVM21705.1,TmcD,JABXJW01 sp013375395
783,-,nfnA,Desulfobacterales_sp._PC51MH44
784,-,nfnA,Desulfobacterales_sp._S5133MH16
785,2513992634,nfnA,Desulfosarcina_sp._BuS5
786,-,nfnA,Desulfococcus_biacutus_KMRActS
787,-,nfnA,Desulfonema_limicola_Jadebusen_DSM_2076
788,2502437831,nfnA,Desulfosarcina_variabilis_Montpellier
789,2524230811,nfnA,Desulfatirhabdium_butyrativorans_DSM_18734
790,2508602348,nfnA,Desulfobacter_postgatei_2ac9
791,2524511884,nfnA,Desulfobacula_toluolica_Tol2
792,"2523439577
2523440908",nfnA,Desulforegula_conservatrix_Mb1Pa_DSM_13527
793,2503696125,nfnA,Desulfococcus_oleovorans_Hxd3
794,2523116068,nfnA,Desulfatibacillum_aliphaticivorans_DSM_15576_
795,2588103127,nfnA,Desulfatibacillum_alkenivorans_DSM_16219
796,2527180030,nfnA,Desulfobacterium_anilini_DSM_4660
797,2504153670,nfnA,Desulfobacca_acetoxidans_ASRB2_DSM_11109
798,-,nfnA,Desulfocapsa_sulfexigens_DSM_10523
799,649926972,nfnA,Desulfobulbus_propionicus_1pr3_DSM_2032
800,2558014037,nfnA,Desulfobulbus_elongatus_DSM_2908
801,-,nfnA,Desulfobulbus_mediterraneus_DSM_13871
802,2541189670,nfnA,Desulfocurvus_vexinensis_DSM_17965
803,2646275785,nfnA,Desulfovibrio_vulgaris_RCH1
804,2595075517,nfnA,Desulfonatronum_thioautotrophicum_ASO4_1
805,"2524270929
2524271386",nfnA,Desulfomicrobium_escambiense_DSM_10707
806,-,nfnA,Shewanella_oneidensis_MR_1
807,-,nfnA,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
808,-,nfnA,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
809,-,nfnA,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
810,-,nfnA,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
811,-,nfnA,Seep-SRB1g_sp._C00003104
812,-,nfnA,Seep-SRB1g_sp._C00003106
813,Ga0123269_12356,nfnA,Seep-SRB1g_sp._Cons3730e01UFb1
814,,nfnA,Seep-SRB1g_sp._C10073A
815,-,nfnA,Seep-SRB1a_sp_C9063A
816,-,nfnA,Seep-SRB1a_sp_C7059A
817,OEU82212.1,nfnA,Desulfobulbaceae_bacterium_C00003063
818,OEU56178.1,nfnA,Desulfobulbaceae_bacterium_S3730MH12
819,OEU46805.1,nfnA,Desulfobulbaceae_bacterium_S5133MH15
820,-,nfnA,E20 SRB2
821,-,nfnA,G37 SRB2
822,-,nfnA,HotSeep1
823,<1e-60,nfnA,
824,,nfnA,
825,,nfnA,
826,-,nfnB,Desulfobacterales_sp._PC51MH44
827,-,nfnB,Desulfobacterales_sp._S5133MH16
828,2513992635,nfnB,Desulfosarcina_sp._BuS5
829,-,nfnB,Desulfococcus_biacutus_KMRActS
830,-,nfnB,Desulfonema_limicola_Jadebusen_DSM_2076
831,2502437832,nfnB,Desulfosarcina_variabilis_Montpellier
832,2524230812,nfnB,Desulfatirhabdium_butyrativorans_DSM_18734
833,2508602347,nfnB,Desulfobacter_postgatei_2ac9
834,2524511885,nfnB,Desulfobacula_toluolica_Tol2
835,"2523439576
2523440909",nfnB,Desulforegula_conservatrix_Mb1Pa_DSM_13527
836,2503696126,nfnB,Desulfococcus_oleovorans_Hxd3
837,2523116067,nfnB,Desulfatibacillum_aliphaticivorans_DSM_15576_
838,2588103128,nfnB,Desulfatibacillum_alkenivorans_DSM_16219
839,2527180031,nfnB,Desulfobacterium_anilini_DSM_4660
840,2504153671,nfnB,Desulfobacca_acetoxidans_ASRB2_DSM_11109
841,-,nfnB,Desulfocapsa_sulfexigens_DSM_10523
842,649926973,nfnB,Desulfobulbus_propionicus_1pr3_DSM_2032
843,2558014036,nfnB,Desulfobulbus_elongatus_DSM_2908
844,-,nfnB,Desulfobulbus_mediterraneus_DSM_13871
845,2541189669,nfnB,Desulfocurvus_vexinensis_DSM_17965
846,2646275786,nfnB,Desulfovibrio_vulgaris_RCH1
847,2595075516,nfnB,Desulfonatronum_thioautotrophicum_ASO4_1
848,"2524270928
2524271387",nfnB,Desulfomicrobium_escambiense_DSM_10707
849,-,nfnB,Shewanella_oneidensis_MR_1
850,-,nfnB,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
851,-,nfnB,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
852,-,nfnB,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
853,-,nfnB,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
854,-,nfnB,Seep-SRB1g_sp._C00003104
855,-,nfnB,Seep-SRB1g_sp._C00003106
856,Ga0123269_12357,nfnB,Seep-SRB1g_sp._Cons3730e01UFb1
857,,nfnB,Seep-SRB1g_sp._C10073A
858,-,nfnB,Seep-SRB1a_sp_C9063A
859,-,nfnB,Seep-SRB1a_sp_C7059A
860,OEU82213.1,nfnB,Desulfobulbaceae_bacterium_C00003063
861,OEU56177.1,nfnB,Desulfobulbaceae_bacterium_S3730MH12
862,OEU46804.1,nfnB,Desulfobulbaceae_bacterium_S5133MH15
863,-,nfnB,E20 SRB2
864,-,nfnB,G37 SRB2
865,-,nfnB,HotSeep1
866,<1e-60,nfnB,
867,,nfnB,
868,,nfnB,
869,['-' '-'],etfA,Desulfobacterales_sp._PC51MH44
870,['OEU61607.1\nOEU62928.1' '-'],etfA,Desulfobacterales_sp._S5133MH16
871,['2513990102\n2513990974' '-'],etfA,Desulfosarcina_sp._BuS5
872,['2512526982\n2512527415' '-'],etfA,Desulfococcus_biacutus_KMRActS
873,['2502445893\n2502446111' '-'],etfA,Desulfonema_limicola_Jadebusen_DSM_2076
874,['2502432386\n2502433428\n2502434788\n2502439571\n2502440324' '-'],etfA,Desulfosarcina_variabilis_Montpellier
875,['2524232321\n2524233492' '-'],etfA,Desulfatirhabdium_butyrativorans_DSM_18734
876,[2508602804 '-'],etfA,Desulfobacter_postgatei_2ac9
877,"['2524511458, 2524509296' '-']",etfA,Desulfobacula_toluolica_Tol2
878,[2523440234 '-'],etfA,Desulforegula_conservatrix_Mb1Pa_DSM_13527
879,[2503697235 '-'],etfA,Desulfococcus_oleovorans_Hxd3
880,[2523114126 '-'],etfA,Desulfatibacillum_aliphaticivorans_DSM_15576_
881,[2588101328 '-'],etfA,Desulfatibacillum_alkenivorans_DSM_16219
882,['2527180106\n2527181327\n2527181505\n2527182486' '-'],etfA,Desulfobacterium_anilini_DSM_4660
883,[2504154076 2504154076],etfA,Desulfobacca_acetoxidans_ASRB2_DSM_11109
884,[2562336299 2562336300],etfA,Desulfocapsa_sulfexigens_DSM_10523
885,[649926857 649926857],etfA,Desulfobulbus_propionicus_1pr3_DSM_2032
886,[2558015557 2558015557],etfA,Desulfobulbus_elongatus_DSM_2908
887,[2523916324 2523916324],etfA,Desulfobulbus_mediterraneus_DSM_13871
888,[2523440234 '-'],etfA,Desulfocurvus_vexinensis_DSM_17965
889,['-' '-'],etfA,Desulfovibrio_vulgaris_RCH1
890,['-' '-'],etfA,Desulfonatronum_thioautotrophicum_ASO4_1
891,['-' '-'],etfA,Desulfomicrobium_escambiense_DSM_10707
892,['-' '-'],etfA,Shewanella_oneidensis_MR_1
893,['-' '-'],etfA,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
894,['-' '-'],etfA,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
895,['OEU80403.1\nOEU80575.1\nOEU81531.1' '-'],etfA,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
