,Mature_leaf
rxn18708_c0,0.0
rxn18708_g0,0.0
rxn18708_v0,0.0
rxn18708_w0,0.0
rxn18709_c0,0.0
rxn18709_g0,0.0
rxn18709_v0,0.0
rxn18709_w0,0.0
rxn18710_c0,0.0
rxn18710_g0,0.0
rxn18710_v0,0.0
rxn18710_w0,0.0
rxn18711_c0,0.0
rxn18711_g0,0.0
rxn18711_v0,0.0
rxn18711_w0,0.0
rxn18712_c0,0.0
rxn18712_g0,0.0
rxn18712_v0,0.0
rxn18712_w0,0.0
rxn18713_c0,0.0
rxn18713_g0,0.0
rxn18713_v0,0.0
rxn18713_w0,0.0
rxn18714_c0,0.0
rxn18714_g0,0.0
rxn18714_v0,0.0
rxn18714_w0,0.0
rxn18715_c0,0.0
rxn18715_g0,0.0
rxn18715_v0,0.0
rxn18715_w0,0.0
rxn18716_c0,0.0
rxn18716_g0,0.0
rxn18716_v0,0.0
rxn18716_w0,0.0
rxn18717_c0,0.0
rxn18717_g0,0.0
rxn18717_v0,0.0
rxn18717_w0,0.0
rxn18718_c0,0.0
rxn18718_g0,0.0
rxn18718_v0,0.0
rxn18718_w0,0.0
rxn18719_c0,0.0
rxn18719_g0,0.0
rxn18719_v0,0.0
rxn18719_w0,0.0
rxn18720_c0,0.0
rxn18720_g0,0.0
rxn18720_v0,0.0
rxn18720_w0,0.0
rxn18721_c0,0.0
rxn18721_g0,0.0
rxn18721_v0,0.0
rxn18721_w0,0.0
rxn18722_c0,0.0
rxn18722_g0,0.0
rxn18722_v0,0.0
rxn18722_w0,0.0
rxn18723_c0,0.0
rxn18723_g0,0.0
rxn18723_v0,0.0
rxn18723_w0,0.0
rxn18724_c0,0.0
rxn18724_g0,0.0
rxn18724_v0,0.0
rxn18724_w0,0.0
rxn18725_c0,0.0
rxn18725_g0,0.0
rxn18725_v0,0.0
rxn18725_w0,0.0
rxn18726_c0,0.0
rxn18726_g0,0.0
rxn18726_v0,0.0
rxn18726_w0,0.0
rxn18727_c0,0.0
rxn18727_g0,0.0
rxn18727_v0,0.0
rxn18727_w0,0.0
rxn18728_c0,0.0
rxn18728_g0,0.0
rxn18728_v0,0.0
rxn18728_w0,0.0
rxn18729_c0,0.0
rxn18729_g0,0.0
rxn18729_v0,0.0
rxn18729_w0,0.0
rxn18730_c0,0.0
rxn18730_g0,0.0
rxn18730_v0,0.0
rxn18730_w0,0.0
rxn18731_c0,0.0
rxn18731_g0,0.0
rxn18731_v0,0.0
rxn18731_w0,0.0
rxn18732_c0,0.0
rxn18732_g0,0.0
rxn18732_v0,0.0
rxn18732_w0,0.0
rxn18733_c0,0.0
rxn18733_g0,0.0
rxn18733_v0,0.0
rxn18733_w0,0.0
rxn18734_c0,0.0
rxn18734_g0,0.0
rxn18734_v0,0.0
rxn18734_w0,0.0
rxn18735_c0,0.0
rxn18735_g0,0.0
rxn18735_v0,0.0
rxn18735_w0,0.0
rxn18736_c0,0.0
rxn18736_g0,0.0
rxn18736_v0,0.0
rxn18736_w0,0.0
rxn18737_c0,0.0
rxn18737_g0,0.0
rxn18737_v0,0.0
rxn18737_w0,0.0
rxn18738_c0,0.0
rxn18738_g0,0.0
rxn18738_v0,0.0
rxn18738_w0,0.0
rxn18739_c0,0.0
rxn18739_g0,0.0
rxn18739_v0,0.0
rxn18739_w0,0.0
rxn18740_c0,0.0
rxn18740_g0,0.0
rxn18740_v0,0.0
rxn18740_w0,0.0
rxn18741_c0,0.0
rxn18741_g0,0.0
rxn18741_v0,0.0
rxn18741_w0,0.0
rxn18742_c0,0.0
rxn18742_g0,0.0
rxn18742_v0,0.0
rxn18742_w0,0.0
rxn18743_c0,0.0
rxn18743_g0,0.0
rxn18743_v0,0.0
rxn18743_w0,0.0
rxn18744_c0,0.0
rxn18744_g0,0.0
rxn18744_v0,0.0
rxn18744_w0,0.0
rxn18745_c0,0.0
rxn18745_g0,0.0
rxn18745_v0,0.0
rxn18745_w0,0.0
rxn18746_c0,0.0
rxn18746_g0,0.0
rxn18746_v0,0.0
rxn18746_w0,0.0
rxn18747_c0,0.0
rxn18747_g0,0.0
rxn18747_v0,0.0
rxn18747_w0,0.0
rxn18748_c0,0.0
rxn18748_g0,0.0
rxn18748_v0,0.0
rxn18748_w0,0.0
rxn18749_c0,0.0
rxn18749_g0,0.0
rxn18749_v0,0.0
rxn18749_w0,0.0
rxn18750_c0,0.0
rxn18750_g0,0.0
rxn18750_v0,0.0
rxn18750_w0,0.0
rxn18751_c0,0.0
rxn18751_g0,0.0
rxn18751_v0,0.0
rxn18751_w0,0.0
rxn18752_c0,0.0
rxn18752_g0,0.0
rxn18752_v0,0.0
rxn18752_w0,0.0
rxn18753_c0,0.0
rxn18753_g0,0.0
rxn18753_v0,0.0
rxn18753_w0,0.0
rxn18754_c0,0.0
rxn18754_g0,0.0
rxn18754_v0,0.0
rxn18754_w0,0.0
rxn18755_c0,0.0
rxn18755_g0,0.0
rxn18755_v0,0.0
rxn18755_w0,0.0
rxn18756_c0,0.0
rxn18756_g0,0.0
rxn18756_v0,0.0
rxn18756_w0,0.0
rxn18757_c0,0.0
rxn18757_g0,0.0
rxn18757_v0,0.0
rxn18757_w0,0.0
rxn18758_c0,0.0
rxn18758_g0,0.0
rxn18758_v0,0.0
rxn18758_w0,0.0
rxn18759_c0,0.0
rxn18759_g0,0.0
rxn18759_v0,0.0
rxn18759_w0,0.0
rxn18760_c0,0.0
rxn18760_g0,0.0
rxn18760_v0,0.0
rxn18760_w0,0.0
rxn18761_c0,0.0
rxn18761_g0,0.0
rxn18761_v0,0.0
rxn18761_w0,0.0
rxn18762_c0,0.0
rxn18762_g0,0.0
rxn18762_v0,0.0
rxn18762_w0,0.0
rxn18763_c0,0.0
rxn18763_g0,0.0
rxn18763_v0,0.0
rxn18763_w0,0.0
rxn18764_c0,0.0
rxn18764_g0,0.0
rxn18764_v0,0.0
rxn18764_w0,0.0
rxn18765_c0,0.0
rxn18765_g0,0.0
rxn18765_v0,0.0
rxn18765_w0,0.0
rxn18766_c0,0.0
rxn18766_g0,0.0
rxn18766_v0,0.0
rxn18766_w0,0.0
rxn18767_c0,0.0
rxn18767_g0,0.0
rxn18767_v0,0.0
rxn18767_w0,0.0
rxn18768_c0,0.0
rxn18768_g0,0.0
rxn18768_v0,0.0
rxn18768_w0,0.0
rxn18769_c0,0.0
rxn18769_g0,0.0
rxn18769_v0,0.0
rxn18769_w0,0.0
rxn18770_c0,0.0
rxn18770_g0,0.0
rxn18770_v0,0.0
rxn18770_w0,0.0
rxn18771_c0,0.0
rxn18771_g0,0.0
rxn18771_v0,0.0
rxn18771_w0,0.0
rxn18772_c0,0.0
rxn18772_g0,0.0
rxn18772_v0,0.0
rxn18772_w0,0.0
rxn18773_c0,0.0
rxn18773_g0,0.0
rxn18773_v0,0.0
rxn18773_w0,0.0
rxn18774_c0,0.0
rxn18774_g0,0.0
rxn18774_v0,0.0
rxn18774_w0,0.0
rxn18775_c0,0.0
rxn18775_g0,0.0
rxn18775_v0,0.0
rxn18775_w0,0.0
rxn18776_c0,0.0
rxn18776_g0,0.0
rxn18776_v0,0.0
rxn18776_w0,0.0
rxn18777_c0,0.0
rxn18777_g0,0.0
rxn18777_v0,0.0
rxn18777_w0,0.0
rxn18778_c0,0.0
rxn18778_g0,0.0
rxn18778_v0,0.0
rxn18778_w0,0.0
rxn18779_c0,0.0
rxn18779_g0,0.0
rxn18779_v0,0.0
rxn18779_w0,0.0
rxn18780_c0,0.0
rxn18780_g0,0.0
rxn18780_v0,0.0
rxn18780_w0,0.0
rxn18781_c0,0.0
rxn18781_g0,0.0
rxn18781_v0,0.0
rxn18781_w0,0.0
rxn18782_c0,0.0
rxn18782_g0,0.0
rxn18782_v0,0.0
rxn18782_w0,0.0
rxn18783_c0,0.0
rxn18783_g0,0.0
rxn18783_v0,0.0
rxn18783_w0,0.0
rxn18784_c0,0.0
rxn18784_g0,0.0
rxn18784_v0,0.0
rxn18784_w0,0.0
rxn18785_c0,0.0
rxn18785_g0,0.0
rxn18785_v0,0.0
rxn18785_w0,0.0
rxn18786_c0,0.0
rxn18786_g0,0.0
rxn18786_v0,0.0
rxn18786_w0,0.0
rxn18787_c0,0.0
rxn18787_g0,0.0
rxn18787_v0,0.0
rxn18787_w0,0.0
rxn18788_c0,0.0
rxn18788_g0,0.0
rxn18788_v0,0.0
rxn18788_w0,0.0
rxn18789_c0,0.0
rxn18789_g0,0.0
rxn18789_v0,0.0
rxn18789_w0,0.0
rxn18790_c0,0.0
rxn18790_g0,0.0
rxn18790_v0,0.0
rxn18790_w0,0.0
rxn18791_c0,0.0
rxn18791_g0,0.0
rxn18791_v0,0.0
rxn18791_w0,0.0
rxn18792_c0,0.0
rxn18792_g0,0.0
rxn18792_v0,0.0
rxn18792_w0,0.0
rxn18793_c0,0.0
rxn18793_g0,0.0
rxn18793_v0,0.0
rxn18793_w0,0.0
rxn18794_c0,0.0
rxn18794_g0,0.0
rxn18794_v0,0.0
rxn18794_w0,0.0
rxn18795_c0,0.0
rxn18795_g0,0.0
rxn18795_v0,0.0
rxn18795_w0,0.0
rxn18796_c0,0.0
rxn18796_g0,0.0
rxn18796_v0,0.0
rxn18796_w0,0.0
rxn18797_c0,0.0
rxn18797_g0,0.0
rxn18797_v0,0.0
rxn18797_w0,0.0
rxn18798_c0,0.0
rxn18798_g0,0.0
rxn18798_v0,0.0
rxn18798_w0,0.0
rxn18799_c0,0.0
rxn18799_g0,0.0
rxn18799_v0,0.0
rxn18799_w0,0.0
rxn18800_c0,0.0
rxn18800_g0,0.0
rxn18800_v0,0.0
rxn18800_w0,0.0
rxn18801_c0,0.0
rxn18801_g0,0.0
rxn18801_v0,0.0
rxn18801_w0,0.0
rxn18802_c0,0.0
rxn18802_g0,0.0
rxn18802_v0,0.0
rxn18802_w0,0.0
rxn18803_c0,0.0
rxn18803_g0,0.0
rxn18803_v0,0.0
rxn18803_w0,0.0
rxn18804_c0,0.0
rxn18804_g0,0.0
rxn18804_v0,0.0
rxn18804_w0,0.0
rxn18805_c0,0.0
rxn18805_g0,0.0
rxn18805_v0,0.0
rxn18805_w0,0.0
rxn18806_c0,0.0
rxn18806_g0,0.0
rxn18806_v0,0.0
rxn18806_w0,0.0
rxn18807_c0,0.0
rxn18807_g0,0.0
rxn18807_v0,0.0
rxn18807_w0,0.0
rxn18808_c0,0.0
rxn18808_g0,0.0
rxn18808_v0,0.0
rxn18808_w0,0.0
rxn18809_c0,0.0
rxn18809_g0,0.0
rxn18809_v0,0.0
rxn18809_w0,0.0
rxn18810_c0,0.0
rxn18810_g0,0.0
rxn18810_v0,0.0
rxn18810_w0,0.0
rxn18811_c0,0.0
rxn18811_g0,0.0
rxn18811_v0,0.0
rxn18811_w0,0.0
rxn18812_c0,0.0
rxn18812_g0,0.0
rxn18812_v0,0.0
rxn18812_w0,0.0
rxn18813_c0,0.0
rxn18813_g0,0.0
rxn18813_v0,0.0
rxn18813_w0,0.0
rxn18814_c0,0.0
rxn18814_g0,0.0
rxn18814_v0,0.0
rxn18814_w0,0.0
rxn18815_c0,0.0
rxn18815_g0,0.0
rxn18815_v0,0.0
rxn18815_w0,0.0
rxn18816_c0,0.0
rxn18816_g0,0.0
rxn18816_v0,0.0
rxn18816_w0,0.0
rxn18817_c0,0.0
rxn18817_g0,0.0
rxn18817_v0,0.0
rxn18817_w0,0.0
rxn18818_c0,0.0
rxn18818_g0,0.0
rxn18818_v0,0.0
rxn18818_w0,0.0
rxn18819_c0,0.0
rxn18819_g0,0.0
rxn18819_v0,0.0
rxn18819_w0,0.0
rxn18820_c0,0.0
rxn18820_g0,0.0
rxn18820_v0,0.0
rxn18820_w0,0.0
rxn18821_c0,0.0
rxn18821_g0,0.0
rxn18821_v0,0.0
rxn18821_w0,0.0
rxn18822_c0,0.0
rxn18822_g0,0.0
rxn18822_v0,0.0
rxn18822_w0,0.0
rxn18823_c0,0.0
rxn18823_g0,0.0
rxn18823_v0,0.0
rxn18823_w0,0.0
rxn18824_c0,0.0
rxn18824_g0,0.0
rxn18824_v0,0.0
rxn18824_w0,0.0
rxn18825_c0,0.0
rxn18825_g0,0.0
rxn18825_v0,0.0
rxn18825_w0,0.0
rxn18826_c0,0.0
rxn18826_g0,0.0
rxn18826_v0,0.0
rxn18826_w0,0.0
rxn18827_c0,0.0
rxn18827_g0,0.0
rxn18827_v0,0.0
rxn18827_w0,0.0
rxn18828_c0,0.0
rxn18828_g0,0.0
rxn18828_v0,0.0
rxn18828_w0,0.0
rxn18829_c0,0.0
rxn18829_g0,0.0
rxn18829_v0,0.0
rxn18829_w0,0.0
rxn18830_c0,0.0
rxn18830_g0,0.0
rxn18830_v0,0.0
rxn18830_w0,0.0
rxn18831_c0,0.0
rxn18831_g0,0.0
rxn18831_v0,0.0
rxn18831_w0,0.0
rxn18832_c0,0.0
rxn18832_g0,0.0
rxn18832_v0,0.0
rxn18832_w0,0.0
rxn18833_c0,0.0
rxn18833_g0,0.0
rxn18833_v0,0.0
rxn18833_w0,0.0
rxn18834_c0,0.0
rxn18834_g0,0.0
rxn18834_v0,0.0
rxn18834_w0,0.0
rxn18835_c0,0.0
rxn18835_g0,0.0
rxn18835_v0,0.0
rxn18835_w0,0.0
rxn18836_c0,0.0
rxn18836_g0,0.0
rxn18836_v0,0.0
rxn18836_w0,0.0
rxn18837_c0,0.0
rxn18837_g0,0.0
rxn18837_v0,0.0
rxn18837_w0,0.0
rxn18838_c0,0.0
rxn18838_g0,0.0
rxn18838_v0,0.0
rxn18838_w0,0.0
rxn18839_c0,0.0
rxn18839_g0,0.0
rxn18839_v0,0.0
rxn18839_w0,0.0
rxn18840_c0,0.0
rxn18840_g0,0.0
rxn18840_v0,0.0
rxn18840_w0,0.0
rxn18841_c0,0.0
rxn18841_g0,0.0
rxn18841_v0,0.0
rxn18841_w0,0.0
rxn18842_c0,0.0
rxn18842_g0,0.0
rxn18842_v0,0.0
rxn18842_w0,0.0
rxn18843_c0,0.0
rxn18843_g0,0.0
rxn18843_v0,0.0
rxn18843_w0,0.0
rxn18844_c0,0.0
rxn18844_g0,0.0
rxn18844_v0,0.0
rxn18844_w0,0.0
rxn18845_c0,0.0
rxn18845_g0,0.0
rxn18845_v0,0.0
rxn18845_w0,0.0
rxn18846_c0,0.0
rxn18846_g0,0.0
rxn18846_v0,0.0
rxn18846_w0,0.0
rxn18847_c0,0.0
rxn18847_g0,0.0
rxn18847_v0,0.0
rxn18847_w0,0.0
rxn18848_c0,0.0
rxn18848_g0,0.0
rxn18848_v0,0.0
rxn18848_w0,0.0
rxn18849_c0,0.0
rxn18849_g0,0.0
rxn18849_v0,0.0
rxn18849_w0,0.0
rxn18850_c0,0.0
rxn18850_g0,0.0
rxn18850_v0,0.0
rxn18850_w0,0.0
rxn18851_c0,0.0
rxn18851_g0,0.0
rxn18851_v0,0.0
rxn18851_w0,0.0
rxn18852_c0,0.0
rxn18852_g0,0.0
rxn18852_v0,0.0
rxn18852_w0,0.0
rxn18853_c0,0.0
rxn18853_g0,0.0
rxn18853_v0,0.0
rxn18853_w0,0.0
rxn18854_c0,0.0
rxn18854_g0,0.0
rxn18854_v0,0.0
rxn18854_w0,0.0
rxn18855_c0,0.0
rxn18855_g0,0.0
rxn18855_v0,0.0
rxn18855_w0,0.0
rxn18856_c0,0.0
rxn18856_g0,0.0
rxn18856_v0,0.0
rxn18856_w0,0.0
rxn18857_c0,0.0
rxn18857_g0,0.0
rxn18857_v0,0.0
rxn18857_w0,0.0
rxn18858_c0,0.0
rxn18858_g0,0.0
rxn18858_v0,0.0
rxn18858_w0,0.0
rxn18859_c0,0.0
rxn18859_g0,0.0
rxn18859_v0,0.0
rxn18859_w0,0.0
rxn18860_c0,0.0
rxn18860_g0,0.0
rxn18860_v0,0.0
rxn18860_w0,0.0
rxn18861_c0,0.0
rxn18861_g0,0.0
rxn18861_v0,0.0
rxn18861_w0,0.0
rxn18862_c0,0.0
rxn18862_g0,0.0
rxn18862_v0,0.0
rxn18862_w0,0.0
rxn18863_c0,0.0
rxn18863_g0,0.0
rxn18863_v0,0.0
rxn18863_w0,0.0
rxn18864_c0,0.0
rxn18864_g0,0.0
rxn18864_v0,0.0
rxn18864_w0,0.0
rxn18865_c0,0.0
rxn18865_g0,0.0
rxn18865_v0,0.0
rxn18865_w0,0.0
rxn18866_c0,0.0
rxn18866_g0,0.0
rxn18866_v0,0.0
rxn18866_w0,0.0
rxn18867_c0,0.0
rxn18867_g0,0.0
rxn18867_v0,0.0
rxn18867_w0,0.0
rxn18868_c0,0.0
rxn18868_g0,0.0
rxn18868_v0,0.0
rxn18868_w0,0.0
rxn18869_c0,0.0
rxn18869_g0,0.0
rxn18869_v0,0.0
rxn18869_w0,0.0
rxn18870_c0,0.0
rxn18870_g0,0.0
rxn18870_v0,0.0
rxn18870_w0,0.0
rxn18871_c0,0.0
rxn18871_g0,0.0
rxn18871_v0,0.0
rxn18871_w0,0.0
rxn18872_c0,0.0
rxn18872_g0,0.0
rxn18872_v0,0.0
rxn18872_w0,0.0
rxn18873_c0,0.0
rxn18873_g0,0.0
rxn18873_v0,0.0
rxn18873_w0,0.0
rxn18874_c0,0.0
rxn18874_g0,0.0
rxn18874_v0,0.0
rxn18874_w0,0.0
rxn18875_c0,0.0
rxn18875_g0,0.0
rxn18875_v0,0.0
rxn18875_w0,0.0
rxn18876_c0,0.0
rxn18876_g0,0.0
rxn18876_v0,0.0
rxn18876_w0,0.0
rxn18877_c0,0.0
rxn18877_g0,0.0
rxn18877_v0,0.0
rxn18877_w0,0.0
rxn18878_c0,0.0
rxn18878_g0,0.0
rxn18878_v0,0.0
rxn18878_w0,0.0
rxn18879_c0,0.0
rxn18879_g0,0.0
rxn18879_v0,0.0
rxn18879_w0,0.0
rxn18880_c0,0.0
rxn18880_g0,0.0
rxn18880_v0,0.0
rxn18880_w0,0.0
rxn18881_c0,0.0
rxn18881_g0,0.0
rxn18881_v0,0.0
rxn18881_w0,0.0
rxn18882_c0,0.0
rxn18882_g0,0.0
rxn18882_v0,0.0
rxn18882_w0,0.0
rxn18883_c0,0.0
rxn18883_g0,0.0
rxn18883_v0,0.0
rxn18883_w0,0.0
rxn18884_c0,0.0
rxn18884_g0,0.0
rxn18884_v0,0.0
rxn18884_w0,0.0
rxn18885_c0,0.0
rxn18885_g0,0.0
rxn18885_v0,0.0
rxn18885_w0,0.0
rxn18886_c0,0.0
rxn18886_g0,0.0
rxn18886_v0,0.0
rxn18886_w0,0.0
rxn18887_c0,0.0
rxn18887_g0,0.0
rxn18887_v0,0.0
rxn18887_w0,0.0
rxn18888_c0,0.0
rxn18888_g0,0.0
rxn18888_v0,0.0
rxn18888_w0,0.0
rxn18889_c0,0.0
rxn18889_g0,0.0
rxn18889_v0,0.0
rxn18889_w0,0.0
rxn18890_c0,0.0
rxn18890_g0,0.0
rxn18890_v0,0.0
rxn18890_w0,0.0
rxn18891_c0,0.0
rxn18891_g0,0.0
rxn18891_v0,0.0
rxn18891_w0,0.0
rxn18892_c0,0.0
rxn18892_g0,0.0
rxn18892_v0,0.0
rxn18892_w0,0.0
rxn18893_c0,0.0
rxn18893_g0,0.0
rxn18893_v0,0.0
rxn18893_w0,0.0
rxn18894_c0,0.0
rxn18894_g0,0.0
rxn18894_v0,0.0
rxn18894_w0,0.0
rxn18895_c0,0.0
rxn18895_g0,0.0
rxn18895_v0,0.0
rxn18895_w0,0.0
rxn18896_c0,0.0
rxn18896_g0,0.0
rxn18896_v0,0.0
rxn18896_w0,0.0
rxn18897_c0,0.0
rxn18897_g0,0.0
rxn18897_v0,0.0
rxn18897_w0,0.0
rxn18935_d0,0.002309518676706953
rxn18936_d0,0.002309518676706953
rxn18937_d0,0.002309518676706953
rxn19027_d0,-0.00027872528547359985
rxn19037_c0,0.0
rxn19044_c0,0.0
rxn19045_c0,0.0
rxn19046_c0,0.0
rxn19047_c0,0.0
rxn19050_c0,0.0
rxn19050_x0,0.0
rxn19057_c0,0.0
rxn19057_x0,0.0
rxn19069_c0,0.0
rxn19072_w0,0.0
rxn19077_c0,0.0
rxn19089_c0,0.0
rxn19089_d0,0.0
rxn19090_c0,0.0
rxn19091_c0,0.0
rxn19091_d0,0.0
rxn19094_c0,0.0
rxn19094_d0,0.0
rxn19100_c0,0.0
rxn19102_c0,0.0
rxn19106_c0,0.0
rxn19112_c0,0.0
rxn19113_c0,0.0
rxn19114_c0,0.0
rxn19117_c0,0.0
rxn19119_c0,0.0
rxn19121_c0,0.0
rxn19128_c0,0.0
rxn19147_c0,0.0
rxn19150_c0,0.0
rxn19150_n0,0.0
rxn19167_c0,0.0
rxn19167_d0,0.0
rxn19170_c0,0.0
rxn19170_n0,0.0
rxn19170_r0,0.0
rxn19191_c0,0.0
rxn19192_c0,0.0003750315224940624
rxn19193_c0,0.0
rxn19246_d0,0.0
rxn19246_r0,0.0
rxn19246_x0,0.0
rxn19254_c0,0.0
rxn19256_c0,0.0
rxn19270_d0,0.0
rxn19270_t0,0.0
rxn19272_d0,0.0
rxn19272_t0,0.0
rxn19277_c0,0.0
rxn19310_c0,0.0
rxn19343_c0,0.0
rxn19343_d0,4.640784445634992e-05
rxn19345_c0,2.9500000000000012e-05
rxn19345_d0,2.9500000000000012e-05
rxn19345_m0,0.0
rxn19349_d0,0.0
rxn19356_c0,0.0
rxn19356_r0,0.0
rxn19454_c0,0.0
rxn19468_c0,0.0
rxn19468_r0,0.0
rxn19470_c0,0.0
rxn19543_c0,0.0
rxn19543_d0,-0.0002283071953663999
rxn19544_c0,0.0
rxn19544_d0,0.00027872528547359985
rxn19575_d0,0.0
rxn19575_m0,8.890719536639989e-05
rxn19575_w0,0.0
rxn19641_c0,0.0
rxn19642_c0,0.0
rxn19657_c0,0.0
rxn19657_x0,0.0
rxn19675_c0,0.0
rxn19682_c0,0.0
rxn19682_g0,0.0
rxn19682_r0,0.0
rxn19686_d0,0.002309518676706953
rxn19701_d0,0.001541667
rxn19704_c0,-0.00041066653059807976
rxn19704_d0,0.0
rxn19708_c0,0.0
rxn19744_d0,0.0
rxn19746_c0,0.0
rxn19746_m0,0.0
rxn19748_c0,0.0
rxn19753_c0,0.0
rxn19757_c0,0.0
rxn19771_c0,0.0
rxn19777_c0,0.0
rxn19822_c0,0.0
rxn19824_c0,0.0
rxn19824_d0,0.0
rxn19828_d0,-0.001666667
rxn19828_m0,-7.572573936265989e-05
rxn19839_c0,0.0
rxn19846_c0,0.0
rxn19846_d0,0.0
rxn19848_d0,0.0
rxn19877_c0,0.0
rxn19877_d0,0.0
rxn19877_w0,0.0
rxn19890_c0,0.0
rxn19890_m0,0.0
rxn19900_c0,0.0
rxn19900_d0,0.0
rxn19900_x0,0.0
rxn19904_c0,0.0
rxn19904_d0,0.0
rxn19911_d0,0.0
rxn19918_c0,0.0
rxn19919_c0,0.0
rxn19921_c0,0.0
rxn19921_x0,0.0
rxn19932_c0,0.0
rxn19932_w0,0.0
rxn19954_d0,0.0002283071953663999
rxn19997_c0,0.0
rxn20000_c0,0.0
rxn20048_c0,0.0
rxn20048_d0,0.0
rxn20052_c0,0.0
rxn20165_c0,0.0
rxn20170_c0,0.0
rxn20176_m0,0.0
rxn20198_c0,0.0
rxn20221_c0,0.0
rxn20221_n0,0.0
rxn20240_j0,0.0
rxn20240_n0,0.0
rxn20240_w0,0.0
rxn20458_c0,0.0
rxn20458_d0,0.0
rxn20458_n0,0.0
rxn20458_x0,0.0
rxn20483_c0,0.0
rxn20506_c0,0.0
rxn20508_c0,-0.00028
rxn20522_c0,0.0
rxn20522_d0,0.0
rxn20526_c0,0.0
rxn20527_c0,0.0
rxn20547_d0,0.0
rxn20547_m0,0.0
rxn20553_d0,0.0
rxn20553_m0,0.0
rxn20571_c0,0.0
rxn20571_d0,0.0
rxn20571_n0,0.0
rxn20572_c0,0.0
rxn20572_d0,0.0
rxn20572_n0,0.0
rxn20577_c0,0.0
rxn20580_c0,0.0
rxn20583_c0,0.0
rxn20583_d0,0.0
rxn20584_c0,0.0
rxn20584_d0,0.0
rxn20588_c0,0.0
rxn20588_g0,0.0
rxn20590_c0,0.0
rxn20595_c0,0.0
rxn20595_d0,0.0
rxn20612_c0,0.0
rxn20612_d0,0.0
rxn20612_m0,0.0
rxn20612_x0,0.0
rxn20617_c0,-5.9e-05
rxn20617_d0,0.0
rxn20627_c0,0.00017819801741676767
rxn20627_d0,0.0
rxn20629_c0,0.0
rxn20629_d0,0.0
rxn20632_d0,0.0
rxn20643_d0,1.5989582500000004e-07
rxn20650_c0,0.0
rxn20668_c0,0.0
rxn20691_c0,-0.0003750315224940624
rxn20821_c0,0.0
rxn20876_c0,0.0
rxn20877_c0,0.0
rxn20880_c0,0.0
rxn20881_c0,0.0
rxn20886_c0,0.0
rxn20903_c0,0.0
rxn20903_n0,0.0
rxn20904_c0,0.0
rxn20905_c0,0.0
rxn20905_n0,0.0
rxn20906_c0,0.0
rxn20906_n0,0.0
rxn20907_c0,0.0
rxn20907_n0,0.0
rxn20908_c0,0.0
rxn20909_c0,0.0
rxn20909_r0,0.0
rxn20914_c0,0.0
rxn20915_c0,0.0
rxn20922_c0,0.0
rxn20924_c0,0.0
rxn20926_c0,0.0
rxn20927_c0,0.0
rxn20927_d0,0.0
rxn20927_m0,0.0
rxn20927_x0,0.0
rxn20928_c0,0.0
rxn20930_c0,0.0
rxn20931_c0,0.0
rxn20932_c0,0.0
rxn20936_c0,0.0
rxn20993_c0,0.0
rxn20993_d0,0.0
rxn20993_m0,0.0
rxn20993_x0,0.0
rxn21043_c0,0.0
rxn21058_x0,0.0
rxn21060_c0,0.0
rxn21060_x0,0.0
rxn21061_c0,0.0
rxn21061_x0,0.0
rxn21062_m0,0.0
rxn21062_x0,0.0
rxn21063_m0,0.0
rxn21063_x0,0.0
rxn21064_m0,0.0
rxn21064_x0,0.0
rxn21065_c0,0.0
rxn21065_x0,0.0
rxn21066_c0,0.0
rxn21066_x0,0.0
rxn21067_c0,0.0
rxn21067_x0,0.0
rxn21068_c0,0.0
rxn21068_x0,0.0
rxn21069_x0,0.0
rxn21071_c0,0.0
rxn21073_c0,0.0
rxn21076_c0,0.0
rxn21095_c0,0.0
rxn21095_d0,0.0
rxn21107_c0,0.0
rxn21108_c0,0.0
rxn21109_r0,0.0
rxn21111_c0,0.0
rxn21119_c0,0.0
rxn21123_c0,0.0
rxn21124_c0,0.0
rxn21162_c0,0.0
rxn21163_c0,0.0
rxn21168_c0,0.0
rxn21172_c0,0.0
rxn21178_c0,0.0
rxn21191_c0,0.0
rxn21192_c0,0.0
rxn21193_c0,0.0
rxn21194_c0,0.0
rxn21242_c0,0.0
rxn21255_c0,0.0
rxn21257_c0,0.0
rxn21260_c0,0.0
rxn21320_x0,0.0
rxn21324_c0,0.00012152082700000002
rxn21324_r0,0.0
rxn21400_c0,0.0
rxn21583_c0,0.0
rxn21584_c0,0.0
rxn21586_c0,0.0
rxn21588_c0,0.0
rxn21591_c0,0.0
rxn21592_c0,0.0
rxn21593_c0,0.0003750315224940624
rxn21594_c0,0.0003750315224940624
rxn21600_c0,0.0
rxn21635_c0,1.119270775e-06
rxn21635_n0,0.0
rxn21647_c0,0.0
rxn21666_c0,0.0
rxn21666_d0,0.0
rxn21668_c0,0.0
rxn21668_d0,0.0
rxn21697_c0,0.0
rxn21697_d0,0.0
rxn21726_c0,0.0
rxn21727_c0,0.0
rxn21728_c0,0.0
rxn21740_c0,0.0
rxn21743_c0,0.0
rxn21744_c0,0.0
rxn21745_c0,0.0
rxn21752_c0,0.0
rxn21779_c0,0.0
rxn21780_c0,0.0
rxn21782_c0,0.0
rxn21793_c0,0.0
rxn21793_r0,0.0
rxn21795_c0,0.0
rxn21795_r0,0.0
rxn21796_c0,0.0
rxn21796_r0,0.0
